record_type,product_id,brand,name,code,product_quantity,street_price,suggested_price,price_novat,plain_description,weight,picture 1,picture 2,picture 3,Firme,Categorie,Sottocategorie,altro,season,7dayssale,color,partner,service,Sunglasses,Warehouse2,bicolors,Watches,Print, Genere,shoes,model_id,barcode,model_size,model_quantity
MODEL,55748," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159454,,XXL,27
PRODUCT,55749,Geographical Norway,Texas,Texas_man_kaki_brown,70,49.00,,16.90,Men's sweatshirt ᐧ ᐧ - zipped hidden hood ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod55749_image_1730404994.jpg,http://www.brandsdistribution.com/prod/stock_prod55749_image_391826979.jpg,http://www.brandsdistribution.com/prod/stock_prod55749_image_1420362610.jpg,Geographical Norway,Men,Sweaters," "," "," ",Brown," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,55749," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159455,,M,20
MODEL,55749," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159456,,L,12
MODEL,55749," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159457,,XL,16
MODEL,55749," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159458,,XXL,22
PRODUCT,55750,Geographical Norway,Texas,Texas_man_red_navy,52,49.00,,16.90,Men's sweatshirt ᐧ ᐧ - zipped hidden hood ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod55750_image_2127835838.jpg,http://www.brandsdistribution.com/prod/stock_prod55750_image_1035697811.jpg,http://www.brandsdistribution.com/prod/stock_prod55750_image_1884505985.jpg,Geographical Norway,Men,Sweaters," "," "," ",Red," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,55750," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159459,,M,12
MODEL,55750," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159460,,L,11
MODEL,55750," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159461,,XL,13
MODEL,55750," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159462,,XXL,16
PRODUCT,55755,Geographical Norway,Texas,Texas_man_black_dgrey,75,49.00,,16.90,Men's sweatshirt ᐧ ᐧ - zipped hidden hood ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod55755_image_1512528269.jpg,http://www.brandsdistribution.com/prod/stock_prod55755_image_842378019.jpg,http://www.brandsdistribution.com/prod/stock_prod55755_image_669778510.jpg,Geographical Norway,Men,Sweaters," "," "," ",Black," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,55755," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159483,,S,21
MODEL,55755," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159485,,L,21
MODEL,55755," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159486,,XL,11
MODEL,55755," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159487,,XXL,21
MODEL,55755," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159488,,XXXL,1
PRODUCT,55756,Geographical Norway,Texas,Texas_man_offwhite_lgrey,47,49.00,,16.90,Men's sweatshirt ᐧ ᐧ - zipped hidden hood ᐧ ᐧ - 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod55756_image_182776937.jpg,http://www.brandsdistribution.com/prod/stock_prod55756_image_171037829.jpg,http://www.brandsdistribution.com/prod/stock_prod55756_image_1527953864.jpg,Geographical Norway,Men,Sweaters," "," "," ",White," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,55756," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159489,,M,15
MODEL,55756," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159490,,L,14
MODEL,55756," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",159491,,XL,18
PRODUCT,36646,Geographical Norway,TonyhoodT,TonyhoodT_man_black,841,139.00,,34.90," Men's light jacket, with zipped detachable hood ᐧ ᐧ - external lining 96% polyester 2% spandex ᐧ ᐧ - internal lining:: 100% polyester ᐧ ᐧ - zip fastener ᐧ ᐧ - two external pockets ᐧ ᐧ - two internal pockets ᐧ ᐧ - hand ᐧ -wash",2.00,http://www.brandsdistribution.com/prod/stock_prod36646_image_917220996.jpg,http://www.brandsdistribution.com/prod/stock_prod36646_image_1129522217.jpg,http://www.brandsdistribution.com/prod/stock_prod36646_image_1313704231.jpg,Geographical Norway,Men,Jackets," "," "," ",Black," "," "," "," "," "," "," ",Men," "," "," "," "," "
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115134,3543112547454,S,88
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115135,3543112547461,M,198
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115136,3543112547478,L,228
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115137,3543112547485,XL,198
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115138,3543112547492,XXL,82
MODEL,36646," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",153377,,XXXL,47
PRODUCT,36647,Geographical Norway,Topaze,Topaze_woman_anis,29,75.00,,16.90,Women's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - Zip fastener ᐧ ᐧ - three pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod36647_image_658089308.jpg,http://www.brandsdistribution.com/prod/stock_prod36647_image_457024356.jpg,http://www.brandsdistribution.com/prod/stock_prod36647_image_1183577716.jpg,Geographical Norway,Women,Sweaters," "," "," ",Green," "," "," "," "," "," "," ",Women," "," "," "," "," "
MODEL,36647," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115139,3543112661945,1,5
MODEL,36647," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115140,8050750009459,2,11
MODEL,36647," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115141,3543112661969,3,9
MODEL,36647," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115142,3543112661976,4,4
PRODUCT,36648,Geographical Norway,Topaze,Topaze_woman_black,21,75.00,,16.90,Women's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - Zip fastener ᐧ ᐧ - three pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod36648_image_1545515810.jpg,http://www.brandsdistribution.com/prod/stock_prod36648_image_83464494.jpg,http://www.brandsdistribution.com/prod/stock_prod36648_image_134062947.jpg,Geographical Norway,Women,Sweaters," "," "," ",Black," "," "," "," "," "," "," ",Women," "," "," "," "," "
MODEL,36648," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115143,3543112661853,1,3
MODEL,36648," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115144,8050750009466,2,3
MODEL,36648," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115145,3543112661877,3,1
MODEL,36648," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115146,3543112661884,4,7
MODEL,36648," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115147,3543112661891,5,7
PRODUCT,36649,Geographical Norway,Topaze,Topaze_woman_grey,23,75.00,,16.90,Women's sweatshirt ᐧ ᐧ - 100% polyester ᐧ ᐧ - Zip fastener ᐧ ᐧ - three pockets ᐧ ᐧ - wash at 30°C,1.00,http://www.brandsdistribution.com/prod/stock_prod36649_image_1960491307.jpg,http://www.brandsdistribution.com/prod/stock_prod36649_image_280894587.jpg,http://www.brandsdistribution.com/prod/stock_prod36649_image_1318416364.jpg,Geographical Norway,Women,Sweaters," "," "," ",Grey," "," "," "," "," "," "," ",Women," "," "," "," "," "
MODEL,36649," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115148,3543112662072,1,4
MODEL,36649," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115149,8050750009473,2,6
MODEL,36649," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",115150,3543112662096,3,9
